"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","lrscale","gndr","agea","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","impdiff","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun","prob","stratum","psu"
"ESS10e03_2",10,"3.2","02.11.2023",15311,"EE",1.0001954,0.7560653,0.072088,0.05450324,88,2,56,5,5,4,5,5,5,5,3,2,5,5,4,5,3,5,3,5,2,1,2,5,0.0030050592,442,6922
"ESS10e03_2",10,"3.2","02.11.2023",15312,"EE",0.9975014,0.7776472,0.072088,0.056059033,88,1,60,4,4,2,2,2,2,2,2,2,4,2,2,3,2,2,2,4,2,2,2,4,0.0030131752,440,6234
"ESS10e03_2",10,"3.2","02.11.2023",15325,"EE",0.9990817,0.77887917,0.072088,0.056147844,5,1,61,2,5,2,4,2,5,2,3,5,5,2,2,4,2,4,3,5,2,3,3,3,0.003008409,441,7495
"ESS10e03_2",10,"3.2","02.11.2023",15327,"EE",1.0001954,0.7560653,0.072088,0.05450324,7,2,72,3,8,2,2,2,5,8,8,2,5,2,2,4,2,5,6,8,2,2,2,5,0.0030050592,442,6758
"ESS10e03_2",10,"3.2","02.11.2023",15330,"EE",0.9993511,1.1847209,0.072088,0.085404165,7,1,46,1,4,2,2,2,4,2,1,4,4,2,2,3,2,3,4,3,2,2,2,4,0.003007598,436,6629
"ESS10e03_2",10,"3.2","02.11.2023",15345,"EE",1.0009022,1.2170768,0.072088,0.08773664,7,2,56,3,4,5,4,2,3,4,2,3,2,3,2,4,2,5,3,4,2,2,2,5,0.0030029372,437,7646
"ESS10e03_2",10,"3.2","02.11.2023",15349,"EE",0.99947894,1.1848725,0.072088,0.085415095,7,1,44,3,3,2,4,2,3,4,2,2,2,2,3,3,2,3,2,3,2,2,3,2,0.0030072134,439,7616
"ESS10e03_2",10,"3.2","02.11.2023",15353,"EE",0.9993511,0.84281754,0.072088,0.060757034,5,1,70,2,5,1,5,2,2,1,2,2,5,1,2,2,1,5,2,1,1,1,3,5,0.003007598,436,6342
"ESS10e03_2",10,"3.2","02.11.2023",15373,"EE",0.9993511,1.6293479,0.072088,0.117456436,5,1,19,3,5,3,6,4,4,4,2,1,4,3,2,2,4,5,6,4,2,3,6,4,0.003007598,436,6444
"ESS10e03_2",10,"3.2","02.11.2023",15394,"EE",1.0026032,0.72656095,0.072088,0.052376326,7,2,47,3,5,2,5,4,3,4,4,3,5,3,5,5,3,4,5,4,2,4,3,5,0.0029978424,444,7134
"ESS10e03_2",10,"3.2","02.11.2023",15412,"EE",0.9990817,0.77887917,0.072088,0.056147844,5,1,59,2,3,3,5,2,2,5,3,3,3,2,4,4,1,5,2,2,2,2,2,4,0.003008409,441,6689
"ESS10e03_2",10,"3.2","02.11.2023",15440,"EE",0.9993511,0.93903023,0.072088,0.067692816,5,1,50,5,5,5,6,2,3,3,2,2,2,3,2,4,2,5,5,5,2,2,2,3,0.003007598,436,6603
"ESS10e03_2",10,"3.2","02.11.2023",15446,"EE",0.9993511,1.4472986,0.072088,0.10433287,9,1,28,3,3,1,4,2,3,5,1,1,3,2,2,2,2,2,3,4,1,1,5,3,0.003007598,436,7136
"ESS10e03_2",10,"3.2","02.11.2023",15450,"EE",1.0001954,1.351508,0.072088,0.09742752,7,2,18,2,4,1,2,2,2,2,2,4,2,2,2,2,4,1,2,4,1,1,5,2,0.0030050592,442,6370
"ESS10e03_2",10,"3.2","02.11.2023",15457,"EE",0.9993511,0.7790892,0.072088,0.056162987,6,1,76,1,4,2,3,1,2,4,3,3,2,2,2,2,2,3,2,3,2,1,3,3,0.003007598,436,6728
"ESS10e03_2",10,"3.2","02.11.2023",15470,"EE",1.0001954,1.2162174,0.072088,0.087674685,6,2,59,2,4,2,4,3,4,3,3,3,3,3,3,3,3,4,3,3,2,2,1,1,0.0030050592,442,6503
"ESS10e03_2",10,"3.2","02.11.2023",15473,"EE",1.0001954,0.7560653,0.072088,0.05450324,5,2,73,2,3,1,6,1,2,2,3,2,1,1,1,3,1,6,1,2,1,1,2,1,0.0030050592,442,6743
"ESS10e03_2",10,"3.2","02.11.2023",15480,"EE",1.0001954,1.2315693,0.072088,0.08878137,5,2,31,4,3,3,3,3,2,3,3,3,2,3,2,3,2,3,3,4,2,2,3,2,0.0030050592,442,6439
"ESS10e03_2",10,"3.2","02.11.2023",15567,"EE",1.0010029,1.2171992,0.072088,0.08774546,6,2,80,2,5,3,2,3,4,4,2,4,1,1,2,2,3,4,3,2,3,1,4,3,0.0030026352,443,7183
"ESS10e03_2",10,"3.2","02.11.2023",15578,"EE",1.0009022,0.75659955,0.072088,0.05454175,5,2,67,3,5,2,5,4,4,2,2,1,3,2,2,5,4,6,3,6,2,2,2,5,0.0030029372,437,6267
"ESS10e03_2",10,"3.2","02.11.2023",15579,"EE",0.9993511,0.84281754,0.072088,0.060757034,7,1,72,1,6,2,3,2,2,5,2,5,4,1,2,2,2,4,2,2,2,4,4,5,0.003007598,436,7141
"ESS10e03_2",10,"3.2","02.11.2023",15586,"EE",0.9993511,0.7790892,0.072088,0.056162987,5,1,56,3,5,2,5,3,4,3,3,3,3,3,3,3,2,5,3,5,3,3,3,5,0.003007598,436,6463
"ESS10e03_2",10,"3.2","02.11.2023",15590,"EE",0.9990817,0.8425903,0.072088,0.06074065,8,1,90,1,6,3,3,2,2,3,2,3,2,3,2,2,3,2,2,2,2,2,2,2,0.003008409,441,6421
"ESS10e03_2",10,"3.2","02.11.2023",15593,"EE",1.0010029,1.3319474,0.072088,0.096017435,6,2,20,2,5,1,5,2,1,4,1,1,1,1,1,3,2,2,3,5,1,1,3,1,0.0030026352,443,6304
"ESS10e03_2",10,"3.2","02.11.2023",15617,"EE",1.0010029,1.3525991,0.072088,0.09750617,5,2,16,2,3,2,3,4,1,5,2,5,1,1,2,2,2,1,4,2,2,2,4,2,0.0030026352,443,7406
"ESS10e03_2",10,"3.2","02.11.2023",15622,"EE",1.0009022,0.84320384,0.072088,0.06078488,5,2,44,3,4,2,3,2,3,4,2,2,2,3,2,3,4,3,1,5,2,2,3,5,0.0030029372,437,6623
"ESS10e03_2",10,"3.2","02.11.2023",15631,"EE",0.9975014,0.7776472,0.072088,0.056059033,4,1,69,3,5,2,4,3,3,3,2,2,3,3,3,4,3,5,2,3,2,2,4,3,0.0030131752,440,7471
"ESS10e03_2",10,"3.2","02.11.2023",15639,"EE",1.0010029,0.7566757,0.072088,0.054547243,88,2,75,2,5,3,6,2,5,2,2,2,3,3,2,5,5,5,2,5,2,2,2,5,0.0030026352,443,7455
"ESS10e03_2",10,"3.2","02.11.2023",15647,"EE",1.0001954,0.7560653,0.072088,0.05450324,88,2,79,2,2,3,3,3,3,2,4,4,4,3,2,4,6,5,3,3,3,4,3,5,0.0030050592,442,7060
"ESS10e03_2",10,"3.2","02.11.2023",15654,"EE",0.99883705,1.6285101,0.072088,0.11739604,88,1,26,2,5,2,2,5,4,5,2,4,4,1,2,1,2,5,5,6,1,3,6,5,0.0030091458,438,7367
"ESS10e03_2",10,"3.2","02.11.2023",15671,"EE",1.0007516,1.2168937,0.072088,0.087723434,88,2,65,2,4,2,3,3,3,2,3,4,3,3,3,3,2,5,3,3,2,2,2,3,0.0030033889,445,7202
"ESS10e03_2",10,"3.2","02.11.2023",15674,"EE",1.0001954,1.2162174,0.072088,0.087674685,10,2,56,2,5,3,4,2,5,5,3,4,2,2,2,5,2,5,2,4,2,3,3,5,0.0030050592,442,6638
"ESS10e03_2",10,"3.2","02.11.2023",15677,"EE",1.0001954,1.2315693,0.072088,0.08878137,6,2,25,3,4,3,3,1,3,4,1,2,1,2,2,4,4,4,2,4,2,3,3,3,0.0030050592,442,6258
"ESS10e03_2",10,"3.2","02.11.2023",15707,"EE",0.9993511,0.7790892,0.072088,0.056162987,5,1,69,2,3,1,2,2,5,2,2,2,4,2,3,2,1,5,2,1,1,2,3,5,0.003007598,436,6858
"ESS10e03_2",10,"3.2","02.11.2023",15713,"EE",0.9993511,0.84281754,0.072088,0.060757034,8,1,55,2,4,2,5,3,3,3,1,2,4,2,3,4,2,4,4,4,2,2,3,5,0.003007598,436,6581
"ESS10e03_2",10,"3.2","02.11.2023",15725,"EE",0.9990817,1.4469085,0.072088,0.104304746,5,1,23,3,3,2,2,2,3,3,2,3,3,3,3,4,2,4,2,4,2,3,2,3,0.003008409,441,6646
"ESS10e03_2",10,"3.2","02.11.2023",15788,"EE",1.0007516,0.75648576,0.072088,0.05453355,5,2,55,2,4,2,3,2,2,3,2,3,3,1,3,3,2,2,3,3,2,2,2,3,0.0030033889,445,6866
"ESS10e03_2",10,"3.2","02.11.2023",15798,"EE",0.99883705,0.77868843,0.072088,0.056134094,88,1,70,4,3,5,5,2,2,3,2,2,2,2,3,3,3,5,4,3,2,2,3,3,0.0030091458,438,7133
"ESS10e03_2",10,"3.2","02.11.2023",15831,"EE",0.9990817,1.0813106,0.072088,0.077949524,5,1,80,2,6,2,3,1,2,1,3,6,3,1,2,5,2,6,6,1,4,1,6,6,0.003008409,441,6929
"ESS10e03_2",10,"3.2","02.11.2023",15862,"EE",1.0001954,0.84260833,0.072088,0.060741954,5,2,39,3,3,2,3,2,2,2,2,3,3,3,3,3,3,4,2,4,2,2,2,3,0.0030050592,442,6273
"ESS10e03_2",10,"3.2","02.11.2023",15863,"EE",0.99947894,1.4474838,0.072088,0.104346216,5,1,28,3,2,3,3,3,3,1,2,3,5,2,2,5,5,5,5,5,2,5,5,5,0.0030072134,439,6458
"ESS10e03_2",10,"3.2","02.11.2023",15880,"EE",0.9990817,0.77887917,0.072088,0.056147844,2,1,76,6,6,1,2,2,4,2,1,2,3,3,2,6,2,4,6,6,1,1,2,3,0.003008409,441,7489
"ESS10e03_2",10,"3.2","02.11.2023",15885,"EE",0.9993511,0.7790892,0.072088,0.056162987,0,1,74,6,6,3,6,1,5,2,2,1,2,2,2,4,2,5,2,2,2,2,2,4,0.003007598,436,6725
"ESS10e03_2",10,"3.2","02.11.2023",15909,"EE",0.9993511,1.1847209,0.072088,0.085404165,5,1,49,2,5,4,3,1,5,5,3,3,4,3,3,3,2,6,3,3,2,2,1,3,0.003007598,436,6773
"ESS10e03_2",10,"3.2","02.11.2023",15912,"EE",0.99883705,0.77868843,0.072088,0.056134094,7,1,60,6,4,3,6,2,5,4,2,2,2,2,3,5,1,6,2,3,2,4,5,4,0.0030091458,438,6268
"ESS10e03_2",10,"3.2","02.11.2023",15932,"EE",1.0007516,0.98468375,0.072088,0.07098389,3,2,36,4,5,5,5,4,4,5,2,5,2,2,4,5,2,5,4,4,1,2,2,4,0.0030033889,445,7196
"ESS10e03_2",10,"3.2","02.11.2023",15943,"EE",0.9975014,0.8412576,0.072088,0.06064458,5,1,66,4,5,2,5,2,3,2,2,2,4,2,2,5,2,5,2,4,2,2,2,4,0.0030131752,440,7235
"ESS10e03_2",10,"3.2","02.11.2023",15955,"EE",1.0001954,0.9841364,0.072088,0.07094443,5,2,47,2,5,8,8,8,3,8,3,5,1,1,1,3,8,5,8,6,1,1,8,8,0.0030050592,442,6510
"ESS10e03_2",10,"3.2","02.11.2023",15964,"EE",1.0009022,0.84320384,0.072088,0.06078488,5,2,54,1,4,2,4,1,5,2,2,2,5,1,2,5,1,5,1,4,1,1,2,6,0.0030029372,437,7030
"ESS10e03_2",10,"3.2","02.11.2023",15968,"EE",0.99883705,0.93854725,0.072088,0.067658,7,1,44,4,4,1,2,5,1,1,1,3,3,1,2,2,2,3,3,3,2,2,2,3,0.0030091458,438,7072
"ESS10e03_2",10,"3.2","02.11.2023",16009,"EE",1.0007516,1.2168937,0.072088,0.087723434,88,2,57,4,5,2,4,2,3,3,3,2,4,3,4,3,4,5,4,4,2,2,2,4,0.0030033889,445,6684
"ESS10e03_2",10,"3.2","02.11.2023",16013,"EE",1.0009022,0.7303744,0.072088,0.05265123,6,2,85,5,6,2,5,2,5,1,2,3,5,2,2,5,1,6,2,5,2,2,4,6,0.0030029372,437,6394
"ESS10e03_2",10,"3.2","02.11.2023",16044,"EE",1.0009022,0.9848319,0.072088,0.07099456,6,2,39,2,5,3,1,4,2,5,2,3,4,2,2,3,4,2,3,5,1,3,5,4,0.0030029372,437,7532
"ESS10e03_2",10,"3.2","02.11.2023",16061,"EE",1.0001954,0.7560653,0.072088,0.05450324,6,2,58,3,3,2,4,2,4,3,2,2,2,2,2,4,3,4,3,3,2,2,2,3,0.0030050592,442,6807
"ESS10e03_2",10,"3.2","02.11.2023",16102,"EE",1.0001954,0.7560653,0.072088,0.05450324,5,2,82,4,6,4,5,5,4,3,2,2,5,4,1,4,1,5,2,3,1,1,4,4,0.0030050592,442,6191
"ESS10e03_2",10,"3.2","02.11.2023",16106,"EE",1.0010029,0.84328866,0.072088,0.060790997,6,2,46,3,4,3,5,3,2,5,3,2,2,1,2,5,2,3,4,5,2,2,3,2,0.0030026352,443,7038
"ESS10e03_2",10,"3.2","02.11.2023",16107,"EE",0.9993511,1.1847209,0.072088,0.085404165,5,1,36,3,5,2,4,2,5,2,2,2,5,2,4,4,2,5,2,4,3,2,4,5,0.003007598,436,6653
"ESS10e03_2",10,"3.2","02.11.2023",16109,"EE",0.9990817,1.6289088,0.072088,0.11742478,8,1,34,5,5,3,3,2,3,2,2,2,3,4,2,4,2,4,3,5,2,2,4,4,0.003008409,441,6161
"ESS10e03_2",10,"3.2","02.11.2023",16113,"EE",1.0001954,0.84260833,0.072088,0.060741954,10,2,40,2,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,2,1,1,1,1,0.0030050592,442,6180
"ESS10e03_2",10,"3.2","02.11.2023",16121,"EE",0.9993511,0.7790892,0.072088,0.056162987,5,1,70,1,6,8,5,2,5,3,3,2,4,1,3,5,1,6,1,3,2,2,2,6,0.003007598,436,6219
"ESS10e03_2",10,"3.2","02.11.2023",16138,"EE",1.0010029,0.984931,0.072088,0.07100171,8,2,41,3,4,4,2,4,1,5,2,4,1,2,3,4,4,4,4,5,1,2,3,2,0.0030026352,443,7198
"ESS10e03_2",10,"3.2","02.11.2023",16155,"EE",1.0001954,1.2315693,0.072088,0.08878137,5,2,25,1,4,3,3,2,3,3,3,3,2,2,3,3,2,4,3,4,3,2,3,3,0.0030050592,442,6361
"ESS10e03_2",10,"3.2","02.11.2023",16161,"EE",0.99947894,0.7791889,0.072088,0.05617017,88,1,68,3,5,2,3,3,4,4,2,3,3,2,2,4,2,4,3,5,2,2,5,5,0.0030072134,439,6204
"ESS10e03_2",10,"3.2","02.11.2023",16163,"EE",1.0001954,0.72481614,0.072088,0.05225055,0,2,40,3,5,1,2,2,5,5,2,2,2,3,2,2,4,3,5,5,1,1,1,1,0.0030050592,442,7448
"ESS10e03_2",10,"3.2","02.11.2023",16165,"EE",1.0026032,1.2191452,0.072088,0.087885745,4,2,72,2,5,4,5,1,3,2,4,2,1,1,2,4,1,5,2,5,2,2,5,5,0.0029978424,444,7628
"ESS10e03_2",10,"3.2","02.11.2023",16171,"EE",0.9990817,0.77887917,0.072088,0.056147844,5,1,80,3,3,4,3,4,5,3,2,4,3,3,3,5,2,5,3,5,4,3,2,5,0.003008409,441,6528
"ESS10e03_2",10,"3.2","02.11.2023",16173,"EE",0.99883705,1.2837796,0.072088,0.09254511,5,1,52,1,4,2,2,3,2,3,2,3,1,2,3,2,2,5,2,5,2,4,4,5,0.0030091458,438,6836
"ESS10e03_2",10,"3.2","02.11.2023",16178,"EE",0.9993511,0.7815601,0.072088,0.056341108,8,1,31,3,4,3,3,2,2,2,3,2,2,2,2,3,2,3,2,4,1,3,2,2,0.003007598,436,6515
"ESS10e03_2",10,"3.2","02.11.2023",16183,"EE",1.0026032,0.7578854,0.072088,0.054634444,10,2,63,1,5,3,3,2,1,1,1,1,4,6,1,1,1,5,1,1,1,1,4,5,0.0029978424,444,7590
"ESS10e03_2",10,"3.2","02.11.2023",16186,"EE",0.99947894,1.1848725,0.072088,0.085415095,6,1,49,4,6,2,6,5,4,3,2,4,2,1,2,5,2,4,2,3,2,2,6,4,0.0030072134,439,6610
"ESS10e03_2",10,"3.2","02.11.2023",16229,"EE",1.0001954,0.9841364,0.072088,0.07094443,9,2,53,2,2,4,1,2,1,2,4,1,1,1,2,2,4,2,2,4,2,4,2,2,0.0030050592,442,7164
"ESS10e03_2",10,"3.2","02.11.2023",16233,"EE",1.0010029,0.984931,0.072088,0.07100171,88,2,35,4,5,2,6,2,3,3,2,2,1,2,1,5,6,4,2,6,2,2,3,3,0.0030026352,443,7597
"ESS10e03_2",10,"3.2","02.11.2023",16248,"EE",0.9993511,0.7790892,0.072088,0.056162987,8,1,66,3,4,3,5,3,4,4,2,2,3,1,3,3,2,4,2,5,1,2,6,6,0.003007598,436,6714
"ESS10e03_2",10,"3.2","02.11.2023",16254,"EE",0.9993511,1.4472986,0.072088,0.10433287,88,1,29,4,2,3,2,3,2,4,3,2,2,2,4,4,4,2,2,3,2,4,4,2,0.003007598,436,6546
"ESS10e03_2",10,"3.2","02.11.2023",16261,"EE",1.0001954,0.84260833,0.072088,0.060741954,8,2,41,1,5,2,5,1,2,6,2,3,4,3,1,5,5,2,5,4,1,2,5,4,0.0030050592,442,6749
"ESS10e03_2",10,"3.2","02.11.2023",16287,"EE",0.99947894,1.0817406,0.072088,0.07798052,3,1,77,5,5,2,5,4,5,3,2,2,4,3,1,4,2,5,3,4,1,1,5,4,0.0030072134,439,7258
"ESS10e03_2",10,"3.2","02.11.2023",16291,"EE",0.9990817,0.77887917,0.072088,0.056147844,10,1,59,3,3,3,4,3,5,1,4,1,4,1,1,4,4,5,1,6,1,1,4,3,0.003008409,441,6422
"ESS10e03_2",10,"3.2","02.11.2023",16303,"EE",0.9990817,1.1844015,0.072088,0.08538114,5,1,44,3,5,3,5,3,3,3,4,3,3,3,3,3,3,4,2,3,2,2,3,4,0.003008409,441,6474
"ESS10e03_2",10,"3.2","02.11.2023",16311,"EE",1.0001954,0.84260833,0.072088,0.060741954,5,2,37,2,2,2,2,3,3,4,3,5,1,1,3,2,4,3,3,3,3,4,3,2,0.0030050592,442,7292
"ESS10e03_2",10,"3.2","02.11.2023",16312,"EE",1.0001954,0.9841364,0.072088,0.07094443,7,2,35,2,3,1,4,2,2,4,2,3,2,2,2,3,2,4,2,3,2,2,1,2,0.0030050592,442,6752
"ESS10e03_2",10,"3.2","02.11.2023",16317,"EE",1.0001954,0.9841364,0.072088,0.07094443,7,2,47,1,3,4,4,3,2,3,1,3,2,1,1,3,1,3,2,3,1,1,3,4,0.0030050592,442,7396
"ESS10e03_2",10,"3.2","02.11.2023",16330,"EE",1.0009022,1.2324395,0.072088,0.088844106,5,2,29,2,4,4,6,3,3,3,1,3,1,2,4,4,4,3,4,5,2,3,6,3,0.0030029372,437,7233
"ESS10e03_2",10,"3.2","02.11.2023",16334,"EE",0.9975014,0.7776472,0.072088,0.056059033,2,1,62,6,5,2,5,2,5,2,5,2,5,2,2,5,5,5,2,5,2,2,2,5,0.0030131752,440,6661
"ESS10e03_2",10,"3.2","02.11.2023",16342,"EE",0.99883705,0.77868843,0.072088,0.056134094,5,1,63,5,4,4,5,4,2,5,2,3,1,1,5,5,2,2,5,5,2,2,5,2,0.0030091458,438,7505
"ESS10e03_2",10,"3.2","02.11.2023",16347,"EE",1.0009022,0.84320384,0.072088,0.06078488,88,2,35,3,6,3,4,2,4,4,1,5,2,3,3,3,3,5,2,5,2,1,2,4,0.0030029372,437,6598
"ESS10e03_2",10,"3.2","02.11.2023",16365,"EE",0.9993511,1.1847209,0.072088,0.085404165,6,1,42,3,3,3,5,4,6,4,3,2,1,2,4,2,3,5,2,4,3,2,4,3,0.003007598,436,7536
"ESS10e03_2",10,"3.2","02.11.2023",16394,"EE",0.9990817,0.9387771,0.072088,0.06767456,88,1,41,3,3,5,1,3,5,2,2,5,1,4,3,1,3,3,5,3,3,1,6,1,0.003008409,441,7192
"ESS10e03_2",10,"3.2","02.11.2023",16396,"EE",0.9993511,0.7790892,0.072088,0.056162987,5,1,59,3,5,2,5,2,3,2,2,2,5,2,3,3,1,5,2,4,2,1,2,5,0.003007598,436,7226
"ESS10e03_2",10,"3.2","02.11.2023",16398,"EE",1.0010029,0.7304478,0.072088,0.052656524,7,2,90,4,5,5,4,2,4,2,2,4,3,3,3,2,5,4,2,2,2,2,2,4,0.0030026352,443,6354
"ESS10e03_2",10,"3.2","02.11.2023",16413,"EE",1.0010029,1.2171992,0.072088,0.08774546,8,2,65,4,6,2,5,2,4,3,2,1,3,3,2,4,3,5,2,3,2,2,2,4,0.0030026352,443,6876
"ESS10e03_2",10,"3.2","02.11.2023",16419,"EE",1.0010029,0.7566757,0.072088,0.054547243,88,2,71,4,5,5,5,2,2,3,1,2,3,1,3,6,3,6,1,6,2,2,3,5,0.0030026352,443,7512
"ESS10e03_2",10,"3.2","02.11.2023",16438,"EE",1.0010029,1.3319474,0.072088,0.096017435,88,2,34,3,5,3,4,4,4,4,3,3,3,3,2,4,2,5,4,5,2,3,3,4,0.0030026352,443,6346
"ESS10e03_2",10,"3.2","02.11.2023",16443,"EE",0.9993511,1.4472986,0.072088,0.10433287,3,1,25,2,2,2,2,2,5,3,1,2,2,2,2,2,2,4,2,2,2,2,5,3,0.003007598,436,6835
"ESS10e03_2",10,"3.2","02.11.2023",16453,"EE",1.0001954,1.2162174,0.072088,0.087674685,5,2,56,5,4,3,3,2,4,4,2,3,1,3,2,3,2,5,3,5,1,1,5,4,0.0030050592,442,6617
"ESS10e03_2",10,"3.2","02.11.2023",16457,"EE",1.0001954,1.2315693,0.072088,0.08878137,5,2,25,3,3,3,3,2,3,5,3,4,2,1,3,3,3,4,4,5,1,2,3,2,0.0030050592,442,7112
"ESS10e03_2",10,"3.2","02.11.2023",16462,"EE",0.9990817,0.9387771,0.072088,0.06767456,0,1,40,2,5,2,3,3,3,4,3,3,2,2,3,3,3,3,3,3,2,2,2,3,0.003008409,441,6565
"ESS10e03_2",10,"3.2","02.11.2023",16497,"EE",1.0026032,1.2191452,0.072088,0.087885745,7,2,74,1,6,2,5,2,3,4,2,1,2,2,2,3,2,3,2,5,2,2,2,4,0.0029978424,444,7219
"ESS10e03_2",10,"3.2","02.11.2023",16498,"EE",1.0010029,1.3525991,0.072088,0.09750617,6,2,18,2,4,2,3,3,2,3,2,5,2,2,2,3,3,2,5,3,2,2,3,3,0.0030026352,443,7327
"ESS10e03_2",10,"3.2","02.11.2023",16500,"EE",0.9993511,1.1847209,0.072088,0.085404165,5,1,37,2,2,3,2,2,1,5,2,5,2,2,2,3,2,2,3,3,2,3,2,2,0.003007598,436,7040
"ESS10e03_2",10,"3.2","02.11.2023",16507,"EE",1.0010029,0.7566757,0.072088,0.054547243,5,2,66,2,5,2,5,2,5,4,2,2,4,4,2,5,2,5,2,3,2,2,2,5,0.0030026352,443,6557
"ESS10e03_2",10,"3.2","02.11.2023",16509,"EE",0.99883705,0.77868843,0.072088,0.056134094,7,1,61,3,5,2,3,2,3,4,2,3,3,2,3,4,4,5,5,5,2,1,4,5,0.0030091458,438,7075
"ESS10e03_2",10,"3.2","02.11.2023",16510,"EE",1.0009022,0.9848319,0.072088,0.07099456,88,2,54,5,5,5,5,2,5,5,5,2,5,2,2,5,5,5,5,5,2,2,5,5,0.0030029372,437,6788
"ESS10e03_2",10,"3.2","02.11.2023",16521,"EE",0.9993511,1.1847209,0.072088,0.085404165,10,1,52,2,4,2,4,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,0.003007598,436,6140
"ESS10e03_2",10,"3.2","02.11.2023",16566,"EE",1.0009022,0.75659955,0.072088,0.05454175,8,2,69,5,6,4,3,2,4,2,3,2,3,3,3,3,3,5,2,5,2,2,5,5,0.0030029372,437,7004
"ESS10e03_2",10,"3.2","02.11.2023",16567,"EE",1.0001954,0.9841364,0.072088,0.07094443,5,2,53,2,5,2,2,2,2,5,2,5,3,2,2,2,2,3,3,5,2,3,2,5,0.0030050592,442,7101
"ESS10e03_2",10,"3.2","02.11.2023",16587,"EE",1.0026032,1.2191452,0.072088,0.087885745,5,2,56,1,5,4,4,1,3,5,3,3,2,2,2,4,2,4,6,6,1,1,1,2,0.0029978424,444,6349
"ESS10e03_2",10,"3.2","02.11.2023",16594,"EE",1.0026032,1.234534,0.072088,0.08899509,5,2,24,3,5,1,3,3,2,4,2,5,3,3,2,3,2,3,4,4,2,2,5,4,0.0029978424,444,6584
"ESS10e03_2",10,"3.2","02.11.2023",16600,"EE",1.0001954,0.84260833,0.072088,0.060741954,5,2,42,3,6,1,5,2,3,3,2,2,3,2,2,6,3,6,1,5,2,1,3,6,0.0030050592,442,7091
"ESS10e03_2",10,"3.2","02.11.2023",16609,"EE",0.9993511,0.7815601,0.072088,0.056341108,5,1,27,3,2,2,4,2,2,5,2,5,2,1,2,1,1,2,2,3,2,1,1,5,0.003007598,436,6311
"ESS10e03_2",10,"3.2","02.11.2023",16610,"EE",0.9993511,0.84281754,0.072088,0.060757034,5,1,62,3,5,1,2,3,1,3,1,4,3,3,2,2,2,2,1,2,2,1,5,3,0.003007598,436,6520
"ESS10e03_2",10,"3.2","02.11.2023",16621,"EE",0.99883705,1.4465542,0.072088,0.104279205,6,1,34,5,5,2,3,5,3,2,2,4,2,2,5,6,3,5,4,2,5,2,2,3,0.0030091458,438,6578
"ESS10e03_2",10,"3.2","02.11.2023",16630,"EE",0.9993511,1.4472986,0.072088,0.10433287,5,1,23,3,2,4,3,4,2,5,4,5,1,1,3,4,3,3,3,5,2,3,4,1,0.003007598,436,7465
"ESS10e03_2",10,"3.2","02.11.2023",16652,"EE",0.9993511,0.93903023,0.072088,0.067692816,5,1,43,1,5,2,1,2,3,5,3,5,4,2,2,2,6,5,3,4,4,3,6,6,0.003007598,436,6233
"ESS10e03_2",10,"3.2","02.11.2023",16685,"EE",1.0001954,0.84260833,0.072088,0.060741954,6,2,35,2,3,2,3,2,4,2,2,3,3,2,2,3,2,4,2,3,3,2,2,3,0.0030050592,442,7442
"ESS10e03_2",10,"3.2","02.11.2023",16701,"EE",0.9990817,1.1844015,0.072088,0.08538114,5,1,35,1,4,1,3,2,1,3,3,2,1,2,1,2,1,3,3,3,1,4,4,1,0.003008409,441,6628
"ESS10e03_2",10,"3.2","02.11.2023",16702,"EE",0.9993511,0.84281754,0.072088,0.060757034,7,1,70,3,5,3,3,3,4,4,3,4,4,3,3,4,3,5,3,4,3,3,3,5,0.003007598,436,6136
"ESS10e03_2",10,"3.2","02.11.2023",16724,"EE",1.0001954,0.84260833,0.072088,0.060741954,4,2,44,5,5,8,6,5,4,4,3,3,3,3,8,3,3,3,3,3,8,1,3,5,0.0030050592,442,7613
"ESS10e03_2",10,"3.2","02.11.2023",16728,"EE",0.9993511,0.93903023,0.072088,0.067692816,5,1,40,1,2,2,2,2,2,2,2,4,3,1,2,1,1,3,3,3,2,2,3,3,0.003007598,436,7435
"ESS10e03_2",10,"3.2","02.11.2023",16729,"EE",1.0001954,0.9841364,0.072088,0.07094443,10,2,43,3,3,2,4,3,4,5,3,2,1,1,2,4,4,3,3,3,1,1,3,3,0.0030050592,442,6519
"ESS10e03_2",10,"3.2","02.11.2023",16745,"EE",1.0001954,1.2315693,0.072088,0.08878137,6,2,32,1,6,1,2,5,2,6,2,6,2,2,3,2,3,3,6,6,3,4,6,4,0.0030050592,442,6772
"ESS10e03_2",10,"3.2","02.11.2023",16804,"EE",1.0026032,1.3547615,0.072088,0.09766205,6,2,18,4,5,2,4,2,2,2,2,2,3,2,2,4,2,5,2,5,2,2,2,4,0.0029978424,444,7032
